ID,datetime,temperature,precipitation,windspeed,humidity,dew_point,sunshine,solar_radiation,snowfall,cloud_cover,visibility,ground_temp,weekday,holiday,count
40037,2020-04-28 11:00:00,16.9,0.0,2.3,38.0,2.4,1.0,2.97,0.0,0.0,1725.0,38.1,Tuesday,0,1170
40038,2020-04-28 12:00:00,17.9,0.0,5.3,31.0,0.5,1.0,3.36,0.0,0.0,1830.0,41.4,Tuesday,0,1459
40039,2020-04-28 13:00:00,18.8,0.0,4.6,28.0,-0.1,1.0,3.47,0.0,0.0,1922.0,43.5,Tuesday,0,1654
40040,2020-04-28 14:00:00,19.1,0.0,4.6,27.0,-0.3,1.0,3.36,0.0,0.0,1802.0,42.4,Tuesday,0,1920
40041,2020-04-28 15:00:00,19.5,0.0,4.8,28.0,0.4,1.0,2.99,0.0,0.0,1973.0,40.0,Tuesday,0,2171
40042,2020-04-28 16:00:00,19.0,0.0,4.4,29.0,0.5,1.0,2.45,0.0,0.0,1999.0,35.8,Tuesday,0,2613
40043,2020-04-28 17:00:00,18.6,0.0,4.7,31.0,1.1,1.0,1.74,0.0,0.0,1969.0,29.5,Tuesday,0,3785
40044,2020-04-28 18:00:00,17.9,0.0,2.9,38.0,3.3,1.0,0.93,0.0,0.0,1984.0,20.7,Tuesday,0,5093
40045,2020-04-28 19:00:00,16.0,0.0,4.8,44.0,3.7,0.8,0.34,0.0,0.0,1992.0,15.2,Tuesday,0,3172
40046,2020-04-28 20:00:00,14.5,0.0,3.4,57.0,6.0,0.0,0.01,0.0,0.0,1597.0,12.5,Tuesday,0,2531
40047,2020-04-28 21:00:00,13.6,0.0,3.0,64.0,6.9,0.0,0.0,0.0,0.0,1084.0,11.3,Tuesday,0,2197
40048,2020-04-28 22:00:00,12.9,0.0,3.7,69.0,7.3,0.0,0.0,0.0,0.0,880.0,10.6,Tuesday,0,1806
40049,2020-04-28 23:00:00,12.4,0.0,2.6,70.0,7.0,0.0,0.0,0.0,0.0,792.0,9.5,Tuesday,0,1160
40050,2020-04-29 00:00:00,11.9,0.0,1.8,72.0,7.0,0.0,0.0,0.0,0.0,716.0,8.8,Wednesday,0,882
40051,2020-04-29 01:00:00,11.5,0.0,2.2,74.0,7.0,0.0,0.0,0.0,0.0,782.0,8.6,Wednesday,0,703
40052,2020-04-29 02:00:00,11.1,0.0,2.0,76.0,7.0,0.0,0.0,0.0,0.0,684.0,7.9,Wednesday,0,474
40053,2020-04-29 03:00:00,10.7,0.0,1.8,76.0,6.6,0.0,0.0,0.0,0.0,746.0,7.2,Wednesday,0,287
40054,2020-04-29 04:00:00,10.2,0.0,1.3,78.0,6.5,0.0,0.0,0.0,0.0,566.0,6.8,Wednesday,0,204
40055,2020-04-29 05:00:00,9.8,0.0,1.3,82.0,6.8,0.0,0.0,0.0,0.0,513.0,6.5,Wednesday,0,207
40056,2020-04-29 06:00:00,9.3,0.0,1.8,83.0,6.5,0.0,0.0,0.0,0.0,440.0,6.4,Wednesday,0,425
40057,2020-04-29 07:00:00,9.8,0.0,1.5,85.0,7.3,0.5,0.28,0.0,0.0,480.0,9.2,Wednesday,0,1260
40058,2020-04-29 08:00:00,11.9,0.0,1.3,77.0,7.9,1.0,0.89,0.0,1.0,677.0,16.6,Wednesday,0,2372
40059,2020-04-29 09:00:00,14.2,0.0,1.4,61.0,6.7,1.0,1.62,0.0,0.0,1155.0,24.6,Wednesday,0,1356
40060,2020-04-29 10:00:00,16.3,0.0,1.7,52.0,6.4,1.0,2.3,0.0,0.0,1231.0,32.4,Wednesday,0,966
40061,2020-04-29 11:00:00,17.9,0.0,3.3,42.0,4.7,1.0,2.89,0.0,0.0,1673.0,38.5,Wednesday,0,1199
40062,2020-04-29 12:00:00,19.5,0.0,3.7,36.0,4.0,1.0,3.24,0.0,0.0,1516.0,43.0,Wednesday,0,1409
40063,2020-04-29 13:00:00,20.2,0.0,3.6,33.0,3.3,1.0,3.41,0.0,0.0,1672.0,45.2,Wednesday,0,1629
40064,2020-04-29 14:00:00,20.7,0.0,3.7,30.0,2.4,1.0,3.3,0.0,0.0,1660.0,44.8,Wednesday,0,1921
40065,2020-04-29 15:00:00,20.4,0.0,4.2,27.0,0.7,1.0,3.0,0.0,3.0,1657.0,42.1,Wednesday,0,2215
40066,2020-04-29 16:00:00,20.2,0.0,4.1,26.0,0.0,0.9,2.02,0.0,1.0,1787.0,36.9,Wednesday,0,2769
40067,2020-04-29 17:00:00,19.7,0.0,4.4,26.0,-0.3,1.0,1.79,0.0,0.0,1807.0,31.1,Wednesday,0,3913
40068,2020-04-29 18:00:00,18.7,0.0,3.8,26.0,-1.2,1.0,0.98,0.0,0.0,1959.0,21.1,Wednesday,0,4769
40069,2020-04-29 19:00:00,16.9,0.0,4.4,26.0,-2.7,0.8,0.36,0.0,0.0,2000.0,15.5,Wednesday,0,3198
40070,2020-04-29 20:00:00,15.6,0.0,2.8,30.0,-1.9,0.0,0.02,0.0,1.0,1979.0,12.5,Wednesday,0,2526
40071,2020-04-29 21:00:00,14.4,0.0,1.8,38.0,0.2,0.0,0.0,0.0,0.0,1965.0,10.6,Wednesday,0,2291
40072,2020-04-29 22:00:00,13.5,0.0,1.1,37.0,-0.9,0.0,0.0,0.0,0.0,1990.0,9.0,Wednesday,0,2018
40073,2020-04-29 23:00:00,12.6,0.0,1.2,41.0,-0.3,0.0,0.0,0.0,0.0,2000.0,8.2,Wednesday,0,1381
40074,2020-04-30 00:00:00,12.0,0.0,1.1,42.0,-0.5,0.0,0.0,0.0,0.0,1984.0,7.2,Thursday,1,1284
40075,2020-04-30 01:00:00,11.5,0.0,1.2,45.0,0.0,0.0,0.0,0.0,0.0,2000.0,6.4,Thursday,1,972
40076,2020-04-30 02:00:00,10.7,0.0,1.5,46.0,-0.4,0.0,0.0,0.0,0.0,1994.0,5.6,Thursday,1,673
40077,2020-04-30 03:00:00,10.5,0.0,0.8,44.0,-1.2,0.0,0.0,0.0,0.0,1912.0,5.4,Thursday,1,438
40078,2020-04-30 04:00:00,10.9,0.0,1.0,46.0,-0.2,0.0,0.0,0.0,0.0,1998.0,6.0,Thursday,1,238
40079,2020-04-30 05:00:00,10.0,0.0,1.7,51.0,0.3,0.0,0.0,0.0,0.0,2000.0,5.5,Thursday,1,214
40080,2020-04-30 06:00:00,9.3,0.0,1.6,55.0,0.7,0.0,0.01,0.0,4.0,2000.0,6.2,Thursday,1,213
40081,2020-04-30 07:00:00,10.2,0.0,1.9,56.0,1.7,0.4,0.29,0.0,8.0,1929.0,10.4,Thursday,1,382
40082,2020-04-30 08:00:00,12.9,0.0,2.1,50.0,2.7,0.2,0.68,0.0,4.0,1900.0,18.0,Thursday,1,631
40083,2020-04-30 09:00:00,15.4,0.0,0.9,49.0,4.7,0.3,1.31,0.0,9.0,1987.0,24.0,Thursday,1,946
40084,2020-04-30 10:00:00,17.1,0.0,1.7,46.0,5.3,0.2,1.65,0.0,9.0,2000.0,27.7,Thursday,1,1369
40085,2020-04-30 11:00:00,19.4,0.0,2.4,51.0,8.9,0.6,2.51,0.0,0.0,1993.0,40.3,Thursday,1,1742
40086,2020-04-30 12:00:00,20.6,0.0,3.7,46.0,8.5,1.0,3.31,0.0,0.0,1740.0,44.3,Thursday,1,2148
40087,2020-04-30 13:00:00,22.1,0.0,4.1,43.0,8.9,1.0,3.39,0.0,1.0,1813.0,46.8,Thursday,1,2893
40088,2020-04-30 14:00:00,23.1,0.0,4.0,44.0,10.1,1.0,3.27,0.0,3.0,1853.0,46.6,Thursday,1,3636
40089,2020-04-30 15:00:00,23.3,0.0,3.9,46.0,11.0,1.0,2.74,0.0,5.0,1831.0,44.0,Thursday,1,3878
40090,2020-04-30 16:00:00,22.8,0.0,4.4,48.0,11.2,0.9,2.27,0.0,5.0,1942.0,38.6,Thursday,1,4079
40091,2020-04-30 17:00:00,22.0,0.0,5.2,56.0,12.8,1.0,1.59,0.0,4.0,1847.0,32.3,Thursday,1,4072
40092,2020-04-30 18:00:00,20.8,0.0,3.7,61.0,12.9,0.4,0.69,0.0,8.0,1844.0,24.2,Thursday,1,3987
40093,2020-04-30 19:00:00,19.6,0.0,3.2,69.0,13.7,0.2,0.3,0.0,4.0,1717.0,19.3,Thursday,1,3518
40094,2020-04-30 20:00:00,19.2,0.0,1.6,73.0,14.2,0.0,0.02,0.0,9.0,1549.0,19.1,Thursday,1,3058
40095,2020-04-30 21:00:00,18.8,0.0,4.0,77.0,14.6,0.0,0.0,0.0,7.0,1240.0,18.5,Thursday,1,2656
40096,2020-04-30 22:00:00,18.3,0.0,5.0,77.0,14.1,0.0,0.0,0.0,9.0,1317.0,17.6,Thursday,1,1971
40097,2020-04-30 23:00:00,18.0,0.0,3.3,78.0,14.0,0.0,0.0,0.0,9.0,1110.0,17.2,Thursday,1,786
40098,2020-05-01 00:00:00,17.8,0.0,3.4,79.0,14.1,0.0,0.0,0.0,9.0,978.0,17.3,Friday,0,1098
40099,2020-05-01 01:00:00,17.3,0.0,2.2,79.0,13.6,0.0,0.0,0.0,9.0,887.0,16.0,Friday,0,763
40100,2020-05-01 02:00:00,16.8,0.0,1.7,81.0,13.5,0.0,0.0,0.0,8.0,672.0,14.3,Friday,0,533
40101,2020-05-01 03:00:00,16.5,0.0,1.4,83.0,13.5,0.0,0.0,0.0,9.0,552.0,14.7,Friday,0,399
40102,2020-05-01 04:00:00,16.6,0.0,0.6,82.0,13.5,0.0,0.0,0.0,9.0,620.0,15.6,Friday,0,230
40103,2020-05-01 05:00:00,16.8,0.0,1.4,81.0,13.5,0.0,0.0,0.0,9.0,586.0,15.9,Friday,0,217
40104,2020-05-01 06:00:00,16.9,0.0,1.1,81.0,13.6,0.0,0.0,0.0,9.0,573.0,16.1,Friday,0,268
40105,2020-05-01 07:00:00,17.2,0.0,2.0,82.0,14.0,0.0,0.1,0.0,9.0,645.0,17.7,Friday,0,463
40106,2020-05-01 08:00:00,17.8,0.0,1.9,80.0,14.2,0.0,0.38,0.0,9.0,709.0,20.7,Friday,0,845
40107,2020-05-01 09:00:00,18.4,0.0,2.2,76.0,14.0,0.0,0.49,0.0,9.0,635.0,22.1,Friday,0,908
40108,2020-05-01 10:00:00,19.3,0.0,2.6,72.0,14.1,0.0,0.71,0.0,9.0,610.0,25.9,Friday,0,1130
40109,2020-05-01 11:00:00,20.4,0.0,2.1,69.0,14.5,0.0,1.18,0.0,9.0,599.0,30.2,Friday,0,1493
40110,2020-05-01 12:00:00,22.2,0.0,2.5,64.0,15.0,0.2,1.97,0.0,9.0,689.0,39.5,Friday,0,1754
40111,2020-05-01 13:00:00,23.9,0.0,3.4,58.0,15.1,0.9,3.18,0.0,4.0,756.0,47.2,Friday,0,2274
40112,2020-05-01 14:00:00,25.5,0.0,3.4,55.0,15.7,1.0,3.12,0.0,0.0,851.0,48.8,Friday,0,2768
40113,2020-05-01 15:00:00,26.0,0.0,3.7,55.0,16.2,1.0,2.81,0.0,0.0,1061.0,46.9,Friday,0,3131
40114,2020-05-01 16:00:00,25.3,0.0,4.3,58.0,16.4,1.0,2.32,0.0,0.0,1257.0,41.4,Friday,0,3546
40115,2020-05-01 17:00:00,24.5,0.0,4.9,61.0,16.4,1.0,1.64,0.0,0.0,1183.0,34.9,Friday,0,3838
40116,2020-05-01 18:00:00,23.1,0.0,4.7,66.0,16.3,0.9,0.84,0.0,2.0,1243.0,26.2,Friday,0,3827
40117,2020-05-01 19:00:00,21.6,0.0,3.9,73.0,16.5,0.1,0.2,0.0,3.0,1052.0,22.0,Friday,0,3458
40118,2020-05-01 20:00:00,20.3,0.0,2.7,76.0,15.9,0.0,0.02,0.0,6.0,925.0,19.0,Friday,0,3006
40119,2020-05-01 21:00:00,19.8,0.0,2.6,80.0,16.2,0.0,0.0,0.0,7.0,785.0,19.1,Friday,0,2682
40120,2020-05-01 22:00:00,19.6,0.0,3.3,82.0,16.4,0.0,0.0,0.0,8.0,621.0,19.5,Friday,0,2231
40121,2020-05-01 23:00:00,19.3,0.0,2.5,83.0,16.3,0.0,0.0,0.0,8.0,504.0,19.2,Friday,0,1444
40122,2020-05-02 00:00:00,19.0,0.0,3.0,84.0,16.2,0.0,0.0,0.0,8.0,409.0,18.9,Saturday,0,1163
40123,2020-05-02 01:00:00,18.7,0.0,3.5,85.0,16.1,0.0,0.0,0.0,8.0,420.0,18.5,Saturday,0,865
40124,2020-05-02 02:00:00,18.1,0.0,2.5,86.0,15.7,0.0,0.0,0.0,9.0,266.0,18.1,Saturday,0,539
40125,2020-05-02 03:00:00,18.1,0.0,2.7,85.0,15.5,0.0,0.0,0.0,8.0,375.0,17.9,Saturday,0,393
40126,2020-05-02 04:00:00,18.1,0.0,2.1,85.0,15.5,0.0,0.0,0.0,6.0,470.0,17.9,Saturday,0,226
40127,2020-05-02 05:00:00,18.3,0.0,1.1,85.0,15.7,0.0,0.0,0.0,10.0,530.0,17.9,Saturday,0,187
40128,2020-05-02 06:00:00,18.5,0.0,1.7,85.0,15.9,0.0,0.0,0.0,10.0,566.0,18.0,Saturday,0,209
40129,2020-05-02 07:00:00,18.7,0.0,1.6,87.0,16.4,0.0,0.04,0.0,10.0,470.0,18.7,Saturday,0,343
40130,2020-05-02 08:00:00,19.0,0.0,1.2,87.0,16.7,0.0,0.15,0.0,10.0,494.0,20.2,Saturday,0,549
40131,2020-05-02 09:00:00,19.7,0.0,1.2,85.0,17.1,0.0,0.32,0.0,10.0,529.0,21.8,Saturday,0,761
40132,2020-05-02 10:00:00,20.0,0.0,3.3,84.0,17.2,0.0,0.47,0.0,10.0,633.0,23.1,Saturday,0,1078
40133,2020-05-02 11:00:00,20.3,0.0,2.1,83.0,17.3,0.0,0.44,0.0,9.0,511.0,23.9,Saturday,0,1353
40134,2020-05-02 12:00:00,22.2,0.0,2.2,77.0,17.9,0.1,1.4,0.0,8.0,768.0,36.7,Saturday,0,1614
40135,2020-05-02 13:00:00,22.9,0.0,1.2,72.0,17.5,0.1,1.44,0.0,9.0,886.0,32.7,Saturday,0,2235
40136,2020-05-02 14:00:00,23.5,0.0,3.5,65.0,16.5,0.0,1.45,0.0,9.0,1840.0,32.8,Saturday,0,2771
40137,2020-05-02 15:00:00,23.9,0.0,2.6,63.0,16.4,0.0,1.26,0.0,9.0,1745.0,32.9,Saturday,0,3363
40138,2020-05-02 16:00:00,23.1,0.0,2.4,68.0,16.8,0.0,1.06,0.0,9.0,1343.0,30.2,Saturday,0,3523
40139,2020-05-02 17:00:00,22.4,0.0,3.4,72.0,17.0,0.0,0.6,0.0,9.0,1253.0,26.7,Saturday,0,3531
40140,2020-05-02 18:00:00,21.8,0.0,3.1,74.0,16.9,0.0,0.55,0.0,9.0,1105.0,24.5,Saturday,0,3305
40141,2020-05-02 19:00:00,21.0,0.0,2.6,77.0,16.8,0.0,0.23,0.0,8.0,1107.0,20.6,Saturday,0,3138
40142,2020-05-02 20:00:00,20.4,0.0,2.4,80.0,16.8,0.0,0.02,0.0,10.0,1024.0,19.4,Saturday,0,3001
40143,2020-05-02 21:00:00,19.8,0.0,0.6,82.0,16.6,0.0,0.0,0.0,8.0,944.0,18.1,Saturday,0,2667
40144,2020-05-02 22:00:00,19.3,0.0,1.3,84.0,16.5,0.0,0.0,0.0,9.0,947.0,16.9,Saturday,0,1956
40145,2020-05-02 23:00:00,19.0,0.0,1.5,84.0,16.2,0.0,0.0,0.0,10.0,997.0,17.1,Saturday,0,1187
40146,2020-05-03 00:00:00,18.7,0.0,2.2,86.0,16.3,0.0,0.0,0.0,10.0,767.0,17.3,Sunday,0,1119
40147,2020-05-03 01:00:00,18.7,0.0,0.4,84.0,15.9,0.0,0.0,0.0,10.0,990.0,17.1,Sunday,0,818
40148,2020-05-03 02:00:00,18.5,0.0,1.0,83.0,15.5,0.0,0.0,0.0,10.0,1067.0,16.9,Sunday,0,562
40149,2020-05-03 03:00:00,18.4,0.0,1.2,85.0,15.8,0.0,0.0,0.0,10.0,910.0,16.8,Sunday,0,384
40150,2020-05-03 04:00:00,17.8,0.0,2.3,87.0,15.6,0.0,0.0,0.0,2.0,807.0,14.8,Sunday,0,270
40151,2020-05-03 05:00:00,17.2,0.0,1.9,87.0,15.0,0.0,0.0,0.0,2.0,736.0,13.6,Sunday,0,183
40152,2020-05-03 06:00:00,17.1,0.0,1.3,90.0,15.4,0.0,0.01,0.0,10.0,755.0,15.7,Sunday,0,178
40153,2020-05-03 07:00:00,17.7,0.0,1.5,88.0,15.6,0.0,0.08,0.0,10.0,833.0,17.4,Sunday,0,253
40154,2020-05-03 08:00:00,18.3,0.0,2.3,85.0,15.7,0.0,0.17,0.0,10.0,984.0,18.8,Sunday,0,435
40155,2020-05-03 09:00:00,18.9,0.0,1.9,82.0,15.7,0.0,0.28,0.0,10.0,1021.0,20.3,Sunday,0,637
40156,2020-05-03 10:00:00,19.9,0.0,3.2,77.0,15.7,0.0,0.43,0.0,10.0,1137.0,24.0,Sunday,0,778
40157,2020-05-03 11:00:00,23.0,0.0,3.2,63.0,15.5,0.5,2.33,0.0,8.0,1391.0,41.2,Sunday,0,1203
40158,2020-05-03 12:00:00,24.8,0.0,3.1,52.0,14.2,0.7,3.08,0.0,8.0,1610.0,42.7,Sunday,0,1715
40159,2020-05-03 13:00:00,26.3,0.0,1.9,51.0,15.3,1.0,3.28,0.0,7.0,1621.0,51.0,Sunday,0,2221
40160,2020-05-03 14:00:00,26.5,0.0,2.9,49.0,14.9,1.0,2.94,0.0,7.0,1971.0,49.8,Sunday,0,2797
40161,2020-05-03 15:00:00,27.4,0.0,2.5,48.0,15.4,0.8,2.56,0.0,8.0,2000.0,51.0,Sunday,0,3351
40162,2020-05-03 16:00:00,26.8,0.0,1.6,48.0,14.8,0.6,1.97,0.0,7.0,2000.0,38.3,Sunday,0,3431
40163,2020-05-03 17:00:00,26.7,0.0,1.4,47.0,14.4,0.6,1.29,0.0,7.0,1986.0,39.0,Sunday,0,3665
40164,2020-05-03 18:00:00,26.1,0.0,0.7,51.0,15.1,0.6,0.8,0.0,6.0,2000.0,28.3,Sunday,0,3572
40165,2020-05-03 19:00:00,24.9,0.0,2.2,57.0,15.7,0.1,0.16,0.0,5.0,1870.0,24.7,Sunday,0,3468
40166,2020-05-03 20:00:00,22.9,0.0,2.7,64.0,15.7,0.0,0.03,0.0,2.0,1656.0,20.5,Sunday,0,3212
40167,2020-05-03 21:00:00,21.7,0.0,2.1,68.0,15.5,0.0,0.0,0.0,0.0,1470.0,18.8,Sunday,0,2808
40168,2020-05-03 22:00:00,20.8,0.0,2.4,70.0,15.1,0.0,0.0,0.0,1.0,1823.0,17.8,Sunday,0,2212
40169,2020-05-03 23:00:00,20.3,0.0,1.1,72.0,15.0,0.0,0.0,0.0,5.0,1574.0,17.2,Sunday,0,1470
40170,2020-05-04 00:00:00,20.1,0.0,1.0,74.0,15.3,0.0,0.0,0.0,4.0,1286.0,17.7,Monday,0,1037
40171,2020-05-04 01:00:00,20.1,0.0,2.3,73.0,15.1,0.0,0.0,0.0,10.0,1450.0,18.7,Monday,0,763
40172,2020-05-04 02:00:00,19.9,0.0,2.3,73.0,14.9,0.0,0.0,0.0,9.0,1335.0,17.8,Monday,0,463
40173,2020-05-04 03:00:00,19.5,0.0,3.1,77.0,15.3,0.0,0.0,0.0,9.0,1003.0,18.6,Monday,0,304
40174,2020-05-04 04:00:00,19.1,0.0,2.7,77.0,14.9,0.0,0.0,0.0,9.0,1025.0,18.3,Monday,0,205
40175,2020-05-04 05:00:00,18.6,0.0,2.6,78.0,14.6,0.0,0.0,0.0,8.0,1109.0,16.9,Monday,0,196
40176,2020-05-04 06:00:00,18.3,0.0,2.9,78.0,14.3,0.0,0.02,0.0,1.0,1284.0,16.3,Monday,0,349
40177,2020-05-04 07:00:00,18.3,0.0,2.1,78.0,14.3,0.1,0.29,0.0,7.0,1347.0,18.5,Monday,0,904
40178,2020-05-04 08:00:00,19.6,0.0,1.6,73.0,14.6,0.9,0.85,0.0,2.0,1325.0,25.4,Monday,0,1605
40179,2020-05-04 09:00:00,21.1,0.0,2.9,68.0,14.9,1.0,1.59,0.0,1.0,1118.0,32.4,Monday,0,1042
40180,2020-05-04 10:00:00,22.1,0.0,2.3,63.0,14.7,0.6,1.77,0.0,7.0,1479.0,34.6,Monday,0,1034
40181,2020-05-04 11:00:00,23.8,0.0,2.6,58.0,15.0,0.8,2.55,0.0,7.0,1490.0,44.7,Monday,0,1218
40182,2020-05-04 12:00:00,24.8,0.0,3.1,54.0,14.8,0.6,2.74,0.0,4.0,1429.0,46.9,Monday,0,1364
40183,2020-05-04 13:00:00,24.7,0.0,3.3,52.0,14.1,1.0,3.48,0.0,1.0,1527.0,51.3,Monday,0,1684
40184,2020-05-04 14:00:00,25.2,0.0,2.7,49.0,13.7,1.0,3.46,0.0,2.0,1733.0,52.1,Monday,0,1962
40185,2020-05-04 15:00:00,25.1,0.0,3.8,49.0,13.6,1.0,3.01,0.0,1.0,1805.0,49.5,Monday,0,2331
40186,2020-05-04 16:00:00,24.8,0.0,3.4,45.0,12.0,1.0,2.53,0.0,0.0,1945.0,45.3,Monday,0,2747
40187,2020-05-04 17:00:00,24.8,0.0,3.0,45.0,12.0,1.0,1.9,0.0,2.0,1913.0,39.1,Monday,0,3629
40188,2020-05-04 18:00:00,21.5,0.0,3.9,51.0,10.9,0.7,0.88,0.0,7.0,1687.0,26.4,Monday,0,4321
40189,2020-05-04 19:00:00,19.5,0.0,2.4,56.0,10.4,0.4,0.33,0.0,6.0,1661.0,20.5,Monday,0,3506
40190,2020-05-04 20:00:00,17.9,0.0,2.0,59.0,9.7,0.0,0.02,0.0,4.0,1681.0,16.8,Monday,0,3084
40191,2020-05-04 21:00:00,16.6,0.0,2.6,63.0,9.5,0.0,0.0,0.0,2.0,1632.0,15.1,Monday,0,2720
40192,2020-05-04 22:00:00,16.0,0.0,1.6,67.0,9.8,0.0,0.0,0.0,6.0,1615.0,14.4,Monday,0,2356
40193,2020-05-04 23:00:00,15.4,0.0,2.7,69.0,9.7,0.0,0.0,0.0,6.0,1493.0,13.9,Monday,0,1576
40194,2020-05-05 00:00:00,14.8,0.0,1.3,71.0,9.5,0.0,0.0,0.0,2.0,1569.0,12.8,Tuesday,1,1197
40195,2020-05-05 01:00:00,14.5,0.0,0.1,72.0,9.5,0.0,0.0,0.0,7.0,1570.0,12.3,Tuesday,1,897
40196,2020-05-05 02:00:00,14.3,0.0,1.9,74.0,9.7,0.0,0.0,0.0,7.0,1511.0,12.1,Tuesday,1,603
40197,2020-05-05 03:00:00,13.9,0.0,1.3,75.0,9.5,0.0,0.0,0.0,7.0,1517.0,12.4,Tuesday,1,393
40198,2020-05-05 04:00:00,13.6,0.0,0.1,76.0,9.4,0.0,0.0,0.0,4.0,1506.0,10.9,Tuesday,1,268
40199,2020-05-05 05:00:00,13.4,0.0,2.0,79.0,9.8,0.0,0.0,0.0,5.0,1547.0,10.4,Tuesday,1,195
40200,2020-05-05 06:00:00,13.6,0.0,2.5,78.0,9.8,0.0,0.02,0.0,7.0,1581.0,13.0,Tuesday,1,269
40201,2020-05-05 07:00:00,15.1,0.0,1.8,77.0,11.0,0.1,0.29,0.0,9.0,1644.0,17.0,Tuesday,1,418
40202,2020-05-05 08:00:00,16.2,0.0,2.0,72.0,11.1,0.0,0.47,0.0,9.0,1783.0,19.5,Tuesday,1,641
40203,2020-05-05 09:00:00,17.5,0.0,1.8,68.0,11.5,0.0,0.45,0.0,10.0,1544.0,22.8,Tuesday,1,854
40204,2020-05-05 10:00:00,18.3,0.0,2.5,66.0,11.8,0.0,0.63,0.0,10.0,1558.0,24.2,Tuesday,1,935
40205,2020-05-05 11:00:00,18.9,0.0,1.7,65.0,12.1,0.0,0.49,0.0,10.0,1492.0,23.6,Tuesday,1,1282
40206,2020-05-05 12:00:00,19.1,0.0,1.7,65.0,12.3,0.0,0.55,0.0,10.0,1424.0,24.9,Tuesday,1,1647
40207,2020-05-05 13:00:00,19.0,0.0,3.4,65.0,12.2,0.0,0.59,0.0,10.0,928.0,23.1,Tuesday,1,2014
40208,2020-05-05 14:00:00,17.7,0.0,4.8,69.0,11.9,0.0,0.55,0.0,10.0,693.0,23.0,Tuesday,1,2249
40209,2020-05-05 15:00:00,16.8,0.0,2.3,65.0,10.1,0.0,0.52,0.0,9.0,1176.0,20.9,Tuesday,1,2662
40210,2020-05-05 16:00:00,17.3,0.0,4.3,55.0,8.1,0.3,1.29,0.0,3.0,2000.0,34.8,Tuesday,1,3307
40211,2020-05-05 17:00:00,18.0,0.0,2.1,56.0,9.0,1.0,1.95,0.0,1.0,1485.0,33.4,Tuesday,1,3558
40212,2020-05-05 18:00:00,18.2,0.0,0.6,56.0,9.2,1.0,1.15,0.0,0.0,1546.0,23.6,Tuesday,1,3415
40213,2020-05-05 19:00:00,17.7,0.0,2.2,57.0,9.0,0.9,0.44,0.0,0.0,1753.0,16.9,Tuesday,1,3295
40214,2020-05-05 20:00:00,16.2,0.0,2.2,62.0,8.9,0.0,0.02,0.0,0.0,1972.0,13.6,Tuesday,1,2913
40215,2020-05-05 21:00:00,15.4,0.0,1.4,64.0,8.6,0.0,0.0,0.0,0.0,1990.0,12.1,Tuesday,1,2498
40216,2020-05-05 22:00:00,14.9,0.0,3.2,67.0,8.8,0.0,0.0,0.0,0.0,1652.0,11.8,Tuesday,1,1810
40217,2020-05-05 23:00:00,14.0,0.0,1.1,69.0,8.3,0.0,0.0,0.0,0.0,1887.0,10.4,Tuesday,1,1132
40218,2020-05-06 00:00:00,13.4,0.0,0.5,72.0,8.4,0.0,0.0,0.0,0.0,1965.0,9.3,Wednesday,0,813
40219,2020-05-06 01:00:00,13.0,0.0,0.3,75.0,8.6,0.0,0.0,0.0,0.0,1814.0,8.9,Wednesday,0,558
40220,2020-05-06 02:00:00,12.4,0.0,0.6,77.0,8.4,0.0,0.0,0.0,0.0,1730.0,8.4,Wednesday,0,312
40221,2020-05-06 03:00:00,11.9,0.0,0.4,78.0,8.1,0.0,0.0,0.0,0.0,1686.0,7.8,Wednesday,0,222
40222,2020-05-06 04:00:00,11.7,0.0,0.5,80.0,8.3,0.0,0.0,0.0,0.0,1530.0,7.9,Wednesday,0,174
40223,2020-05-06 05:00:00,11.3,0.0,2.1,82.0,8.3,0.0,0.0,0.0,0.0,1321.0,7.9,Wednesday,0,214
40224,2020-05-06 06:00:00,11.1,0.0,2.0,84.0,8.4,0.0,0.02,0.0,0.0,1203.0,8.4,Wednesday,0,439
40225,2020-05-06 07:00:00,11.9,0.0,2.0,83.0,9.0,0.9,0.38,0.0,0.0,1312.0,12.1,Wednesday,0,1243
40226,2020-05-06 08:00:00,14.5,0.0,1.5,74.0,9.9,1.0,1.03,0.0,0.0,1367.0,21.6,Wednesday,0,2150
40227,2020-05-06 09:00:00,17.6,0.0,1.4,62.0,10.2,1.0,1.84,0.0,0.0,1887.0,31.4,Wednesday,0,1157
40228,2020-05-06 10:00:00,20.2,0.0,1.9,53.0,10.3,1.0,2.5,0.0,0.0,1637.0,39.7,Wednesday,0,829
40229,2020-05-06 11:00:00,22.4,0.0,1.9,44.0,9.5,1.0,3.09,0.0,0.0,1862.0,46.0,Wednesday,0,1012
40230,2020-05-06 12:00:00,24.0,0.0,1.9,36.0,7.9,1.0,3.43,0.0,0.0,1959.0,50.4,Wednesday,0,1169
40231,2020-05-06 13:00:00,24.7,0.0,3.2,39.0,9.8,1.0,3.48,0.0,0.0,1663.0,52.4,Wednesday,0,1359
40232,2020-05-06 14:00:00,25.9,0.0,3.1,32.0,7.9,1.0,3.44,0.0,0.0,1796.0,53.3,Wednesday,0,1459
40233,2020-05-06 15:00:00,26.7,0.0,3.7,24.0,4.4,1.0,3.12,0.0,0.0,1903.0,50.7,Wednesday,0,1598
