policy,budget,budget_feasible,contact_rate,incremental_spend_per_customer,gross_margin,email_cost,incremental_revenue,gross_profit,campaign_cost,net_profit,roi,value_per_1000,break_even_cost
uplift_tree,0.75,True,0.75,0.6608906250000001,0.7,0.1,8459.400000000001,5921.580000000001,960.0000000000001,4961.580000000001,5.1683125,387.6234375000001,0.61683125
uplift_tree,0.8,True,0.8,0.6952957031250002,0.3,0.02,8899.785000000003,2669.935500000001,204.8,2465.135500000001,12.036794433593753,192.58871093750008,0.2607358886718751
uplift_tree,0.8,True,0.8,0.6952957031250002,0.3,0.05,8899.785000000003,2669.935500000001,512.0000000000001,2157.935500000001,4.214717773437501,168.58871093750008,0.2607358886718751
uplift_tree,0.8,True,0.8,0.6952957031250002,0.3,0.1,8899.785000000003,2669.935500000001,1024.0000000000002,1645.9355000000007,1.6073588867187503,128.58871093750005,0.2607358886718751
uplift_tree,0.8,True,0.8,0.6952957031250002,0.5,0.02,8899.785000000003,4449.892500000002,204.8,4245.092500000002,20.727990722656255,331.6478515625001,0.43455981445312514
uplift_tree,0.8,True,0.8,0.6952957031250002,0.5,0.05,8899.785000000003,4449.892500000002,512.0000000000001,3937.8925000000017,7.691196289062502,307.64785156250014,0.43455981445312514
uplift_tree,0.8,True,0.8,0.6952957031250002,0.5,0.1,8899.785000000003,4449.892500000002,1024.0000000000002,3425.8925000000017,3.345598144531251,267.64785156250014,0.43455981445312514
uplift_tree,0.8,True,0.8,0.6952957031250002,0.7,0.02,8899.785000000003,6229.849500000002,204.8,6025.049500000002,29.41918701171876,470.7069921875002,0.6083837402343751
uplift_tree,0.8,True,0.8,0.6952957031250002,0.7,0.05,8899.785000000003,6229.849500000002,512.0000000000001,5717.849500000002,11.167674804687502,446.70699218750013,0.6083837402343751
uplift_tree,0.8,True,0.8,0.6952957031250002,0.7,0.1,8899.785000000003,6229.849500000002,1024.0000000000002,5205.849500000002,5.083837402343751,406.7069921875002,0.6083837402343751
uplift_tree,0.85,True,0.85,0.6099082031250002,0.3,0.02,7806.825000000002,2342.0475000000006,217.60000000000002,2124.4475000000007,9.763085937500001,165.97246093750007,0.21526171875000008
uplift_tree,0.85,True,0.85,0.6099082031250002,0.3,0.05,7806.825000000002,2342.0475000000006,544.0,1798.0475000000006,3.3052343750000013,140.47246093750005,0.21526171875000008
uplift_tree,0.85,True,0.85,0.6099082031250002,0.3,0.1,7806.825000000002,2342.0475000000006,1088.0,1254.0475000000006,1.1526171875000006,97.97246093750005,0.21526171875000008
uplift_tree,0.85,True,0.85,0.6099082031250002,0.5,0.02,7806.825000000002,3903.412500000001,217.60000000000002,3685.812500000001,16.938476562500004,287.95410156250006,0.3587695312500001
uplift_tree,0.85,True,0.85,0.6099082031250002,0.5,0.05,7806.825000000002,3903.412500000001,544.0,3359.412500000001,6.175390625000001,262.45410156250006,0.3587695312500001
uplift_tree,0.85,True,0.85,0.6099082031250002,0.5,0.1,7806.825000000002,3903.412500000001,1088.0,2815.412500000001,2.5876953125000006,219.95410156250006,0.3587695312500001
uplift_tree,0.85,True,0.85,0.6099082031250002,0.7,0.02,7806.825000000002,5464.777500000001,217.60000000000002,5247.177500000001,24.113867187500002,409.93574218750007,0.5022773437500001
uplift_tree,0.85,True,0.85,0.6099082031250002,0.7,0.05,7806.825000000002,5464.777500000001,544.0,4920.777500000001,9.045546875000001,384.43574218750007,0.5022773437500001
uplift_tree,0.85,True,0.85,0.6099082031250002,0.7,0.1,7806.825000000002,5464.777500000001,1088.0,4376.777500000001,4.022773437500001,341.93574218750007,0.5022773437500001
uplift_tree,0.9,True,0.9,0.6683847656250002,0.3,0.02,8555.325000000003,2566.5975000000008,230.40000000000003,2336.1975000000007,10.139746093750002,182.51542968750007,0.22279492187500005
uplift_tree,0.9,True,0.9,0.6683847656250002,0.3,0.05,8555.325000000003,2566.5975000000008,576.0000000000001,1990.5975000000008,3.4558984375000006,155.51542968750007,0.22279492187500005
uplift_tree,0.9,True,0.9,0.6683847656250002,0.3,0.1,8555.325000000003,2566.5975000000008,1152.0000000000002,1414.5975000000005,1.2279492187500003,110.51542968750005,0.22279492187500005
uplift_tree,0.9,True,0.9,0.6683847656250002,0.5,0.02,8555.325000000003,4277.662500000001,230.40000000000003,4047.262500000001,17.566243489583336,316.1923828125001,0.37132486979166673
uplift_tree,0.9,True,0.9,0.6683847656250002,0.5,0.05,8555.325000000003,4277.662500000001,576.0000000000001,3701.6625000000013,6.4264973958333345,289.1923828125001,0.37132486979166673
uplift_tree,0.9,True,0.9,0.6683847656250002,0.5,0.1,8555.325000000003,4277.662500000001,1152.0000000000002,3125.6625000000013,2.7132486979166672,244.1923828125001,0.37132486979166673
uplift_tree,0.9,True,0.9,0.6683847656250002,0.7,0.02,8555.325000000003,5988.727500000002,230.40000000000003,5758.327500000002,24.992740885416673,449.8693359375002,0.5198548177083334
uplift_tree,0.9,True,0.9,0.6683847656250002,0.7,0.05,8555.325000000003,5988.727500000002,576.0000000000001,5412.727500000002,9.397096354166669,422.8693359375001,0.5198548177083334
uplift_tree,0.9,True,0.9,0.6683847656250002,0.7,0.1,8555.325000000003,5988.727500000002,1152.0000000000002,4836.727500000002,4.198548177083334,377.8693359375002,0.5198548177083334
uplift_tree,0.95,True,0.95,0.7119773437500001,0.3,0.02,9113.310000000001,2733.9930000000004,243.2,2490.7930000000006,10.24174753289474,194.59320312500006,0.22483495065789477
uplift_tree,0.95,True,0.95,0.7119773437500001,0.3,0.05,9113.310000000001,2733.9930000000004,608.0,2125.9930000000004,3.496699013157895,166.09320312500003,0.22483495065789477
uplift_tree,0.95,True,0.95,0.7119773437500001,0.3,0.1,9113.310000000001,2733.9930000000004,1216.0,1517.9930000000004,1.2483495065789476,118.59320312500003,0.22483495065789477
uplift_tree,0.95,True,0.95,0.7119773437500001,0.5,0.02,9113.310000000001,4556.655000000001,243.2,4313.455000000001,17.7362458881579,336.9886718750001,0.37472491776315797
uplift_tree,0.95,True,0.95,0.7119773437500001,0.5,0.05,9113.310000000001,4556.655000000001,608.0,3948.6550000000007,6.4944983552631586,308.4886718750001,0.37472491776315797
uplift_tree,0.95,True,0.95,0.7119773437500001,0.5,0.1,9113.310000000001,4556.655000000001,1216.0,3340.6550000000007,2.7472491776315793,260.9886718750001,0.37472491776315797
uplift_tree,0.95,True,0.95,0.7119773437500001,0.7,0.02,9113.310000000001,6379.317000000001,243.2,6136.117000000001,25.230744243421057,479.38414062500004,0.5246148848684211
uplift_tree,0.95,True,0.95,0.7119773437500001,0.7,0.05,9113.310000000001,6379.317000000001,608.0,5771.317000000001,9.492297697368423,450.8841406250001,0.5246148848684211
uplift_tree,0.95,True,0.95,0.7119773437500001,0.7,0.1,9113.310000000001,6379.317000000001,1216.0,5163.317000000001,4.246148848684212,403.38414062500004,0.5246148848684211
uplift_tree,1.0,True,1.0,0.6710414062500001,0.3,0.02,8589.330000000002,2576.7990000000004,256.0,2320.7990000000004,9.065621093750002,181.31242187500004,0.201312421875
uplift_tree,1.0,True,1.0,0.6710414062500001,0.3,0.05,8589.330000000002,2576.7990000000004,640.0,1936.7990000000004,3.0262484375000005,151.31242187500004,0.201312421875
uplift_tree,1.0,True,1.0,0.6710414062500001,0.3,0.1,8589.330000000002,2576.7990000000004,1280.0,1296.7990000000004,1.0131242187500002,101.31242187500003,0.201312421875
uplift_tree,1.0,True,1.0,0.6710414062500001,0.5,0.02,8589.330000000002,4294.665000000001,256.0,4038.665000000001,15.776035156250003,315.52070312500007,0.33552070312500004
uplift_tree,1.0,True,1.0,0.6710414062500001,0.5,0.05,8589.330000000002,4294.665000000001,640.0,3654.665000000001,5.710414062500002,285.52070312500007,0.33552070312500004
uplift_tree,1.0,True,1.0,0.6710414062500001,0.5,0.1,8589.330000000002,4294.665000000001,1280.0,3014.665000000001,2.355207031250001,235.52070312500007,0.33552070312500004
uplift_tree,1.0,True,1.0,0.6710414062500001,0.7,0.02,8589.330000000002,6012.531000000001,256.0,5756.531000000001,22.486449218750003,449.7289843750001,0.46972898437500005
uplift_tree,1.0,True,1.0,0.6710414062500001,0.7,0.05,8589.330000000002,6012.531000000001,640.0,5372.531000000001,8.394579687500002,419.72898437500004,0.46972898437500005
uplift_tree,1.0,True,1.0,0.6710414062500001,0.7,0.1,8589.330000000002,6012.531000000001,1280.0,4732.531000000001,3.6972898437500006,369.7289843750001,0.46972898437500005
x_tree,0.05,True,0.05,0.11588437500000001,0.3,0.02,1483.3200000000002,444.99600000000004,12.8,432.196,33.7653125,33.76531250000001,0.6953062499999999
x_tree,0.05,True,0.05,0.11588437500000001,0.3,0.05,1483.3200000000002,444.99600000000004,32.00000000000001,412.99600000000004,12.906124999999998,32.26531250000001,0.6953062499999999
x_tree,0.05,True,0.05,0.11588437500000001,0.3,0.1,1483.3200000000002,444.99600000000004,64.00000000000001,380.99600000000004,5.9530625,29.7653125,0.6953062499999999
x_tree,0.05,True,0.05,0.11588437500000001,0.5,0.02,1483.3200000000002,741.6600000000001,12.8,728.8600000000001,56.94218750000001,56.94218750000001,1.15884375
x_tree,0.05,True,0.05,0.11588437500000001,0.5,0.05,1483.3200000000002,741.6600000000001,32.00000000000001,709.6600000000001,22.176875,55.4421875,1.15884375
x_tree,0.05,True,0.05,0.11588437500000001,0.5,0.1,1483.3200000000002,741.6600000000001,64.00000000000001,677.6600000000001,10.5884375,52.94218750000001,1.15884375
x_tree,0.05,True,0.05,0.11588437500000001,0.7,0.02,1483.3200000000002,1038.324,12.8,1025.5240000000001,80.1190625,80.1190625,1.62238125
x_tree,0.05,True,0.05,0.11588437500000001,0.7,0.05,1483.3200000000002,1038.324,32.00000000000001,1006.3240000000001,31.447624999999995,78.6190625,1.62238125
x_tree,0.05,True,0.05,0.11588437500000001,0.7,0.1,1483.3200000000002,1038.324,64.00000000000001,974.3240000000001,15.223812499999998,76.1190625,1.62238125
x_tree,0.1,True,0.1,0.151941796875,0.3,0.02,1944.855,583.4565,25.6,557.8565,21.79126953125,43.582539062500004,0.455825390625
x_tree,0.1,True,0.1,0.151941796875,0.3,0.05,1944.855,583.4565,64.00000000000001,519.4565,8.116507812499998,40.5825390625,0.455825390625
x_tree,0.1,True,0.1,0.151941796875,0.3,0.1,1944.855,583.4565,128.00000000000003,455.4565,3.558253906249999,35.582539062500004,0.455825390625
x_tree,0.1,True,0.1,0.151941796875,0.5,0.02,1944.855,972.4275,25.6,946.8275,36.98544921875,73.9708984375,0.759708984375
x_tree,0.1,True,0.1,0.151941796875,0.5,0.05,1944.855,972.4275,64.00000000000001,908.4275,14.194179687499997,70.9708984375,0.759708984375
x_tree,0.1,True,0.1,0.151941796875,0.5,0.1,1944.855,972.4275,128.00000000000003,844.4275,6.597089843749998,65.9708984375,0.759708984375
x_tree,0.1,True,0.1,0.151941796875,0.7,0.02,1944.855,1361.3985,25.6,1335.7985,52.17962890625,104.3592578125,1.063592578125
x_tree,0.1,True,0.1,0.151941796875,0.7,0.05,1944.855,1361.3985,64.00000000000001,1297.3985,20.271851562499997,101.3592578125,1.063592578125
x_tree,0.1,True,0.1,0.151941796875,0.7,0.1,1944.855,1361.3985,128.00000000000003,1233.3985,9.635925781249998,96.3592578125,1.063592578125
x_tree,0.15,True,0.15,0.11097421875000002,0.3,0.02,1420.4700000000003,426.1410000000001,38.4,387.7410000000001,10.097421875000004,30.29226562500001,0.22194843750000004
x_tree,0.15,True,0.15,0.11097421875000002,0.3,0.05,1420.4700000000003,426.1410000000001,96.0,330.1410000000001,3.438968750000001,25.792265625000006,0.22194843750000004
x_tree,0.15,True,0.15,0.11097421875000002,0.3,0.1,1420.4700000000003,426.1410000000001,192.0,234.14100000000008,1.2194843750000004,18.292265625000006,0.22194843750000004
x_tree,0.15,True,0.15,0.11097421875000002,0.5,0.02,1420.4700000000003,710.2350000000001,38.4,671.8350000000002,17.495703125000006,52.48710937500002,0.3699140625000001
x_tree,0.15,True,0.15,0.11097421875000002,0.5,0.05,1420.4700000000003,710.2350000000001,96.0,614.2350000000001,6.398281250000001,47.98710937500001,0.3699140625000001
x_tree,0.15,True,0.15,0.11097421875000002,0.5,0.1,1420.4700000000003,710.2350000000001,192.0,518.2350000000001,2.6991406250000005,40.48710937500001,0.3699140625000001
x_tree,0.15,True,0.15,0.11097421875000002,0.7,0.02,1420.4700000000003,994.3290000000001,38.4,955.9290000000001,24.893984375000002,74.681953125,0.5178796875000001
x_tree,0.15,True,0.15,0.11097421875000002,0.7,0.05,1420.4700000000003,994.3290000000001,96.0,898.3290000000001,9.357593750000001,70.181953125,0.5178796875000001
x_tree,0.15,True,0.15,0.11097421875000002,0.7,0.1,1420.4700000000003,994.3290000000001,192.0,802.3290000000001,4.178796875000001,62.68195312500001,0.5178796875000001
x_tree,0.2,True,0.2,0.20574960937500003,0.3,0.02,2633.5950000000003,790.0785000000001,51.2,738.8785,14.431220703125,57.724882812500006,0.3086244140625
x_tree,0.2,True,0.2,0.20574960937500003,0.3,0.05,2633.5950000000003,790.0785000000001,128.00000000000003,662.0785000000001,5.17248828125,51.724882812500006,0.3086244140625
x_tree,0.2,True,0.2,0.20574960937500003,0.3,0.1,2633.5950000000003,790.0785000000001,256.00000000000006,534.0785000000001,2.086244140625,41.724882812500006,0.3086244140625
x_tree,0.2,True,0.2,0.20574960937500003,0.5,0.02,2633.5950000000003,1316.7975000000001,51.2,1265.5975,24.718701171875,98.87480468750002,0.5143740234375
x_tree,0.2,True,0.2,0.20574960937500003,0.5,0.05,2633.5950000000003,1316.7975000000001,128.00000000000003,1188.7975000000001,9.28748046875,92.8748046875,0.5143740234375
x_tree,0.2,True,0.2,0.20574960937500003,0.5,0.1,2633.5950000000003,1316.7975000000001,256.00000000000006,1060.7975000000001,4.143740234375,82.87480468750002,0.5143740234375
x_tree,0.2,True,0.2,0.20574960937500003,0.7,0.02,2633.5950000000003,1843.5165,51.2,1792.3165,35.006181640624995,140.02472656249998,0.7201236328125
x_tree,0.2,True,0.2,0.20574960937500003,0.7,0.05,2633.5950000000003,1843.5165,128.00000000000003,1715.5165,13.402472656249996,134.0247265625,0.7201236328125
x_tree,0.2,True,0.2,0.20574960937500003,0.7,0.1,2633.5950000000003,1843.5165,256.00000000000006,1587.5165,6.201236328124998,124.02472656249999,0.7201236328125
x_tree,0.25,True,0.25,0.2540671875,0.3,0.02,3252.0600000000004,975.618,64.0,911.618,14.24403125,71.22015625,0.304880625
x_tree,0.25,True,0.25,0.2540671875,0.3,0.05,3252.0600000000004,975.618,160.0,815.618,5.0976125,63.72015625000001,0.304880625
x_tree,0.25,True,0.25,0.2540671875,0.3,0.1,3252.0600000000004,975.618,320.0,655.618,2.04880625,51.22015625,0.304880625
x_tree,0.25,True,0.25,0.2540671875,0.5,0.02,3252.0600000000004,1626.0300000000002,64.0,1562.0300000000002,24.406718750000003,122.03359375000002,0.508134375
x_tree,0.25,True,0.25,0.2540671875,0.5,0.05,3252.0600000000004,1626.0300000000002,160.0,1466.0300000000002,9.1626875,114.53359375000001,0.508134375
x_tree,0.25,True,0.25,0.2540671875,0.5,0.1,3252.0600000000004,1626.0300000000002,320.0,1306.0300000000002,4.08134375,102.03359375000001,0.508134375
x_tree,0.25,True,0.25,0.2540671875,0.7,0.02,3252.0600000000004,2276.442,64.0,2212.442,34.56940625,172.84703125000001,0.711388125
x_tree,0.25,True,0.25,0.2540671875,0.7,0.05,3252.0600000000004,2276.442,160.0,2116.442,13.2277625,165.34703125,0.711388125
x_tree,0.25,True,0.25,0.2540671875,0.7,0.1,3252.0600000000004,2276.442,320.0,1956.442,6.11388125,152.84703125,0.711388125
x_tree,0.3,True,0.3,0.24844453125000002,0.3,0.02,3180.09,954.027,76.8,877.2270000000001,11.422226562500002,68.533359375,0.24844453125
x_tree,0.3,True,0.3,0.24844453125000002,0.3,0.05,3180.09,954.027,192.0,762.027,3.9688906250000002,59.533359375,0.24844453125
x_tree,0.3,True,0.3,0.24844453125000002,0.3,0.1,3180.09,954.027,384.0,570.027,1.4844453125000001,44.533359375,0.24844453125
x_tree,0.3,True,0.3,0.24844453125000002,0.5,0.02,3180.09,1590.045,76.8,1513.2450000000001,19.703710937500002,118.222265625,0.41407421875000006
x_tree,0.3,True,0.3,0.24844453125000002,0.5,0.05,3180.09,1590.045,192.0,1398.045,7.281484375000001,109.222265625,0.41407421875000006
x_tree,0.3,True,0.3,0.24844453125000002,0.5,0.1,3180.09,1590.045,384.0,1206.045,3.1407421875000003,94.222265625,0.41407421875000006
x_tree,0.3,True,0.3,0.24844453125000002,0.7,0.02,3180.09,2226.063,76.8,2149.263,27.9851953125,167.91117187499998,0.57970390625
x_tree,0.3,True,0.3,0.24844453125000002,0.7,0.05,3180.09,2226.063,192.0,2034.063,10.594078125000001,158.911171875,0.57970390625
x_tree,0.3,True,0.3,0.24844453125000002,0.7,0.1,3180.09,2226.063,384.0,1842.063,4.797039062500001,143.911171875,0.57970390625
x_tree,0.35,True,0.35,0.27007851562500007,0.3,0.02,3457.005000000001,1037.1015000000002,89.6,947.5015000000002,10.574793526785717,74.02355468750002,0.23149587053571433
x_tree,0.35,True,0.35,0.27007851562500007,0.3,0.05,3457.005000000001,1037.1015000000002,223.99999999999997,813.1015000000002,3.6299174107142873,63.52355468750001,0.23149587053571433
x_tree,0.35,True,0.35,0.27007851562500007,0.3,0.1,3457.005000000001,1037.1015000000002,447.99999999999994,589.1015000000002,1.3149587053571434,46.02355468750002,0.23149587053571433
x_tree,0.35,True,0.35,0.27007851562500007,0.5,0.02,3457.005000000001,1728.5025000000005,89.6,1638.9025000000006,18.291322544642863,128.03925781250007,0.3858264508928573
x_tree,0.35,True,0.35,0.27007851562500007,0.5,0.05,3457.005000000001,1728.5025000000005,223.99999999999997,1504.5025000000005,6.716529017857146,117.53925781250004,0.3858264508928573
x_tree,0.35,True,0.35,0.27007851562500007,0.5,0.1,3457.005000000001,1728.5025000000005,447.99999999999994,1280.5025000000005,2.8582645089285728,100.03925781250004,0.3858264508928573
x_tree,0.35,True,0.35,0.27007851562500007,0.7,0.02,3457.005000000001,2419.9035000000003,89.6,2330.3035000000004,26.007851562500008,182.05496093750003,0.5401570312500001
x_tree,0.35,True,0.35,0.27007851562500007,0.7,0.05,3457.005000000001,2419.9035000000003,223.99999999999997,2195.9035000000003,9.803140625000003,171.55496093750003,0.5401570312500001
x_tree,0.35,True,0.35,0.27007851562500007,0.7,0.1,3457.005000000001,2419.9035000000003,447.99999999999994,1971.9035000000003,4.401570312500001,154.05496093750003,0.5401570312500001
x_tree,0.4,True,0.4,0.2790281250000001,0.3,0.02,3571.5600000000018,1071.4680000000005,102.4,969.0680000000006,9.463554687500006,75.70843750000004,0.20927109375000008
x_tree,0.4,True,0.4,0.2790281250000001,0.3,0.05,3571.5600000000018,1071.4680000000005,256.00000000000006,815.4680000000005,3.185421875000001,63.708437500000045,0.20927109375000008
x_tree,0.4,True,0.4,0.2790281250000001,0.3,0.1,3571.5600000000018,1071.4680000000005,512.0000000000001,559.4680000000004,1.0927109375000006,43.70843750000003,0.20927109375000008
x_tree,0.4,True,0.4,0.2790281250000001,0.5,0.02,3571.5600000000018,1785.7800000000009,102.4,1683.3800000000008,16.439257812500006,131.51406250000005,0.3487851562500001
x_tree,0.4,True,0.4,0.2790281250000001,0.5,0.05,3571.5600000000018,1785.7800000000009,256.00000000000006,1529.7800000000009,5.975703125000003,119.51406250000008,0.3487851562500001
x_tree,0.4,True,0.4,0.2790281250000001,0.5,0.1,3571.5600000000018,1785.7800000000009,512.0000000000001,1273.7800000000007,2.487851562500001,99.51406250000005,0.3487851562500001
x_tree,0.4,True,0.4,0.2790281250000001,0.7,0.02,3571.5600000000018,2500.092000000001,102.4,2397.692000000001,23.41496093750001,187.31968750000007,0.4882992187500002
x_tree,0.4,True,0.4,0.2790281250000001,0.7,0.05,3571.5600000000018,2500.092000000001,256.00000000000006,2244.092000000001,8.765984375000002,175.31968750000007,0.4882992187500002
x_tree,0.4,True,0.4,0.2790281250000001,0.7,0.1,3571.5600000000018,2500.092000000001,512.0000000000001,1988.092000000001,3.882992187500001,155.31968750000007,0.4882992187500002
x_tree,0.45,True,0.45,0.30311250000000006,0.3,0.02,3879.8400000000006,1163.9520000000002,115.20000000000002,1048.7520000000002,9.10375,81.93375000000002,0.20207500000000003
x_tree,0.45,True,0.45,0.30311250000000006,0.3,0.05,3879.8400000000006,1163.9520000000002,288.00000000000006,875.9520000000002,3.0415,68.43375000000002,0.20207500000000003
x_tree,0.45,True,0.45,0.30311250000000006,0.3,0.1,3879.8400000000006,1163.9520000000002,576.0000000000001,587.9520000000001,1.02075,45.93375000000001,0.20207500000000003
x_tree,0.45,True,0.45,0.30311250000000006,0.5,0.02,3879.8400000000006,1939.9200000000003,115.20000000000002,1824.7200000000003,15.839583333333334,142.55625000000003,0.3367916666666667
x_tree,0.45,True,0.45,0.30311250000000006,0.5,0.05,3879.8400000000006,1939.9200000000003,288.00000000000006,1651.9200000000003,5.735833333333333,129.05625,0.3367916666666667
x_tree,0.45,True,0.45,0.30311250000000006,0.5,0.1,3879.8400000000006,1939.9200000000003,576.0000000000001,1363.92,2.3679166666666664,106.55625,0.3367916666666667
x_tree,0.45,True,0.45,0.30311250000000006,0.7,0.02,3879.8400000000006,2715.8880000000004,115.20000000000002,2600.6880000000006,22.57541666666667,203.17875000000004,0.47150833333333336
x_tree,0.45,True,0.45,0.30311250000000006,0.7,0.05,3879.8400000000006,2715.8880000000004,288.00000000000006,2427.8880000000004,8.430166666666667,189.67875000000004,0.47150833333333336
x_tree,0.45,True,0.45,0.30311250000000006,0.7,0.1,3879.8400000000006,2715.8880000000004,576.0000000000001,2139.8880000000004,3.7150833333333333,167.17875000000004,0.47150833333333336
x_tree,0.5,True,0.5,0.33414609375000004,0.3,0.02,4277.070000000001,1283.121,128.0,1155.121,9.0243828125,90.24382812500001,0.20048765625
x_tree,0.5,True,0.5,0.33414609375000004,0.3,0.05,4277.070000000001,1283.121,320.0,963.1210000000001,3.0097531250000005,75.24382812500001,0.20048765625
x_tree,0.5,True,0.5,0.33414609375000004,0.3,0.1,4277.070000000001,1283.121,640.0,643.1210000000001,1.0048765625000002,50.24382812500001,0.20048765625
x_tree,0.5,True,0.5,0.33414609375000004,0.5,0.02,4277.070000000001,2138.5350000000003,128.0,2010.5350000000003,15.707304687500002,157.07304687500002,0.33414609375000004
x_tree,0.5,True,0.5,0.33414609375000004,0.5,0.05,4277.070000000001,2138.5350000000003,320.0,1818.5350000000003,5.682921875000001,142.07304687500002,0.33414609375000004
x_tree,0.5,True,0.5,0.33414609375000004,0.5,0.1,4277.070000000001,2138.5350000000003,640.0,1498.5350000000003,2.3414609375000004,117.07304687500003,0.33414609375000004
x_tree,0.5,True,0.5,0.33414609375000004,0.7,0.02,4277.070000000001,2993.949,128.0,2865.949,22.3902265625,223.902265625,0.46780453125000004
x_tree,0.5,True,0.5,0.33414609375000004,0.7,0.05,4277.070000000001,2993.949,320.0,2673.949,8.356090625,208.902265625,0.46780453125000004
x_tree,0.5,True,0.5,0.33414609375000004,0.7,0.1,4277.070000000001,2993.949,640.0,2353.949,3.6780453125,183.902265625,0.46780453125000004
x_tree,0.55,True,0.55,0.19689843750000008,0.3,0.02,2520.300000000001,756.0900000000003,140.8,615.2900000000002,4.369957386363637,48.06953125000001,0.10739914772727276
x_tree,0.55,True,0.55,0.19689843750000008,0.3,0.05,2520.300000000001,756.0900000000003,352.00000000000006,404.0900000000002,1.147982954545455,31.56953125000002,0.10739914772727276
x_tree,0.55,True,0.55,0.19689843750000008,0.3,0.1,2520.300000000001,756.0900000000003,704.0000000000001,52.090000000000146,0.07399147727272747,4.069531250000011,0.10739914772727276
x_tree,0.55,True,0.55,0.19689843750000008,0.5,0.02,2520.300000000001,1260.1500000000005,140.8,1119.3500000000006,7.949928977272731,87.44921875000004,0.1789985795454546
x_tree,0.55,True,0.55,0.19689843750000008,0.5,0.05,2520.300000000001,1260.1500000000005,352.00000000000006,908.1500000000005,2.579971590909092,70.94921875000004,0.1789985795454546
x_tree,0.55,True,0.55,0.19689843750000008,0.5,0.1,2520.300000000001,1260.1500000000005,704.0000000000001,556.1500000000004,0.789985795454546,43.449218750000036,0.1789985795454546
x_tree,0.55,True,0.55,0.19689843750000008,0.7,0.02,2520.300000000001,1764.2100000000007,140.8,1623.4100000000008,11.529900568181823,126.82890625000007,0.2505980113636364
x_tree,0.55,True,0.55,0.19689843750000008,0.7,0.05,2520.300000000001,1764.2100000000007,352.00000000000006,1412.2100000000007,4.011960227272729,110.32890625000006,0.2505980113636364
x_tree,0.55,True,0.55,0.19689843750000008,0.7,0.1,2520.300000000001,1764.2100000000007,704.0000000000001,1060.2100000000005,1.5059801136363642,82.82890625000005,0.2505980113636364
x_tree,0.6,True,0.6,0.2390097656250001,0.3,0.02,3059.325000000001,917.7975000000004,153.6,764.1975000000003,4.975244140625002,59.702929687500024,0.11950488281250005
x_tree,0.6,True,0.6,0.2390097656250001,0.3,0.05,3059.325000000001,917.7975000000004,384.0,533.7975000000004,1.390097656250001,41.70292968750003,0.11950488281250005
x_tree,0.6,True,0.6,0.2390097656250001,0.3,0.1,3059.325000000001,917.7975000000004,768.0,149.79750000000035,0.19504882812500046,11.702929687500028,0.11950488281250005
x_tree,0.6,True,0.6,0.2390097656250001,0.5,0.02,3059.325000000001,1529.6625000000006,153.6,1376.0625000000007,8.958740234375005,107.50488281250004,0.1991748046875001
x_tree,0.6,True,0.6,0.2390097656250001,0.5,0.05,3059.325000000001,1529.6625000000006,384.0,1145.6625000000006,2.9834960937500017,89.50488281250004,0.1991748046875001
x_tree,0.6,True,0.6,0.2390097656250001,0.5,0.1,3059.325000000001,1529.6625000000006,768.0,761.6625000000006,0.9917480468750007,59.50488281250005,0.1991748046875001
x_tree,0.6,True,0.6,0.2390097656250001,0.7,0.02,3059.325000000001,2141.5275000000006,153.6,1987.9275000000007,12.942236328125006,155.30683593750007,0.27884472656250014
x_tree,0.6,True,0.6,0.2390097656250001,0.7,0.05,3059.325000000001,2141.5275000000006,384.0,1757.5275000000006,4.576894531250002,137.30683593750004,0.27884472656250014
x_tree,0.6,True,0.6,0.2390097656250001,0.7,0.1,3059.325000000001,2141.5275000000006,768.0,1373.5275000000006,1.7884472656250008,107.30683593750005,0.27884472656250014
x_tree,0.65,True,0.65,0.2912097656250001,0.3,0.02,3727.4850000000015,1118.2455000000004,166.4,951.8455000000005,5.720225360576926,74.36292968750004,0.13440450721153852
x_tree,0.65,True,0.65,0.2912097656250001,0.3,0.05,3727.4850000000015,1118.2455000000004,416.0,702.2455000000004,1.6880901442307703,54.862929687500035,0.13440450721153852
x_tree,0.65,True,0.65,0.2912097656250001,0.3,0.1,3727.4850000000015,1118.2455000000004,832.0,286.24550000000045,0.34404507211538515,22.362929687500035,0.13440450721153852
x_tree,0.65,True,0.65,0.2912097656250001,0.5,0.02,3727.4850000000015,1863.7425000000007,166.4,1697.3425000000007,10.200375600961541,132.60488281250005,0.22400751201923086
x_tree,0.65,True,0.65,0.2912097656250001,0.5,0.05,3727.4850000000015,1863.7425000000007,416.0,1447.7425000000007,3.480150240384617,113.10488281250005,0.22400751201923086
x_tree,0.65,True,0.65,0.2912097656250001,0.5,0.1,3727.4850000000015,1863.7425000000007,832.0,1031.7425000000007,1.2400751201923086,80.60488281250005,0.22400751201923086
x_tree,0.65,True,0.65,0.2912097656250001,0.7,0.02,3727.4850000000015,2609.239500000001,166.4,2442.839500000001,14.680525841346158,190.84683593750006,0.3136105168269232
x_tree,0.65,True,0.65,0.2912097656250001,0.7,0.05,3727.4850000000015,2609.239500000001,416.0,2193.239500000001,5.272210336538464,171.3468359375001,0.3136105168269232
